person,time,forbes_rank
roger_penske,2012,1075
roger_penske,2013,1175
roger_penske,2014,1270
roger_penske,2015,1415
roger_penske,2016,1275
roger_penske,2017,1290
roger_penske,2018,1394
roger_penske,2019,1511
roger_penske,2020,1851
roger_penske,2021,1517
roger_penske,2022,1053
roger_penske,2023,905
roger_penske,2024,785
roger_penske,2025,561
roger_wang,2011,254
roger_wang,2021,807
roger_wang,2022,822
roger_wang,2023,1217
roger_wang,2024,1330
roger_wang,2025,1462
romesh_t_wadhwani,2010,721
romesh_t_wadhwani,2011,879
romesh_t_wadhwani,2012,634
romesh_t_wadhwani,2013,785
romesh_t_wadhwani,2014,796
romesh_t_wadhwani,2015,737
romesh_t_wadhwani,2016,612
romesh_t_wadhwani,2017,660
romesh_t_wadhwani,2018,766
romesh_t_wadhwani,2019,667
romesh_t_wadhwani,2020,565
romesh_t_wadhwani,2021,859
romesh_t_wadhwani,2022,687
romesh_t_wadhwani,2023,523
romesh_t_wadhwani,2024,597
romesh_t_wadhwani,2025,717
ron_baron,2008,785
ron_baron,2009,701
ron_baron,2010,721
ron_baron,2011,879
ron_baron,2012,854
ron_baron,2013,931
ron_baron,2014,869
ron_baron,2015,894
ron_baron,2016,906
ron_baron,2017,939
ron_baron,2018,1103
ron_baron,2019,1057
ron_baron,2020,908
ron_baron,2021,638
ron_baron,2022,637
ron_baron,2023,534
ron_baron,2024,597
ron_baron,2025,535
ron_burkle,2001,272
ron_burkle,2002,327
ron_burkle,2003,278
ron_burkle,2004,231
ron_burkle,2005,272
ron_burkle,2006,335
ron_burkle,2007,369
ron_burkle,2008,307
ron_burkle,2009,205
ron_burkle,2010,297
ron_burkle,2011,347
ron_burkle,2012,358
ron_burkle,2013,437
ron_burkle,2014,642
ron_burkle,2015,714
ron_burkle,2016,1198
ron_burkle,2017,1376
ron_burkle,2018,1215
ron_burkle,2019,1511
ron_burkle,2020,1513
ron_burkle,2021,2035
ron_burkle,2022,1445
ron_burkle,2023,905
ron_burkle,2024,1104
ron_burkle,2025,1108
ron_corio,2021,2524
ron_corio,2024,1851
ron_corio,2025,2019
ron_shaich,2025,2479
ronald_clarke,2021,2378
ronald_clarke,2022,2578
ronald_clarke,2024,2152
ronald_clarke,2025,2110
ronald_lauder,2001,138
ronald_lauder,2002,168
ronald_lauder,2003,177
ronald_lauder,2004,277
ronald_lauder,2005,219
ronald_lauder,2006,258
ronald_lauder,2007,287
ronald_lauder,2008,349
ronald_lauder,2009,334
ronald_lauder,2010,367
ronald_lauder,2011,362
ronald_lauder,2012,330
ronald_lauder,2013,376
ronald_lauder,2014,408
ronald_lauder,2015,435
ronald_lauder,2016,453
ronald_lauder,2017,603
ronald_lauder,2018,550
ronald_lauder,2019,529
ronald_lauder,2020,451
ronald_lauder,2021,502
ronald_lauder,2022,552
ronald_lauder,2023,591
ronald_lauder,2024,686
ronald_lauder,2025,767
ronald_perelman,2001,130
ronald_perelman,2002,200
ronald_perelman,2003,147
ronald_perelman,2004,124
ronald_perelman,2005,103
ronald_perelman,2006,94
ronald_perelman,2007,104
ronald_perelman,2008,87
ronald_perelman,2009,35
ronald_perelman,2010,52
ronald_perelman,2011,64
ronald_perelman,2012,69
ronald_perelman,2013,79
ronald_perelman,2014,73
ronald_perelman,2015,69
ronald_perelman,2016,78
ronald_perelman,2017,96
ronald_perelman,2018,152
ronald_perelman,2019,149
ronald_perelman,2020,211
ronald_perelman,2021,807
ronald_perelman,2022,1196
ronald_perelman,2023,1647
ronald_perelman,2024,1764
ronald_perelman,2025,2110
ronald_wanek,2014,988
ronald_wanek,2015,949
ronald_wanek,2016,1198
ronald_wanek,2017,1030
ronald_wanek,2018,1157
ronald_wanek,2019,1281
ronald_wanek,2020,1063
ronald_wanek,2021,451
ronald_wanek,2022,480
ronald_wanek,2023,497
ronald_wanek,2024,572
ronald_wanek,2025,569
ronda_stryker,2001,452
ronda_stryker,2002,378
ronda_stryker,2003,348
ronda_stryker,2004,310
ronda_stryker,2005,306
ronda_stryker,2006,410
ronda_stryker,2007,369
ronda_stryker,2008,368
ronda_stryker,2009,334
ronda_stryker,2010,400
ronda_stryker,2011,440
ronda_stryker,2012,491
ronda_stryker,2013,503
ronda_stryker,2014,466
ronda_stryker,2015,462
ronda_stryker,2016,435
ronda_stryker,2017,385
ronda_stryker,2018,382
ronda_stryker,2019,298
ronda_stryker,2020,414
ronda_stryker,2021,404
ronda_stryker,2022,363
ronda_stryker,2023,344
ronda_stryker,2024,312
ronda_stryker,2025,347
ross_perot_jr,1998,892
ross_perot_jr,2009,468
ross_perot_jr,2010,721
ross_perot_jr,2011,879
ross_perot_jr,2012,913
ross_perot_jr,2013,1031
ross_perot_jr,2014,988
ross_perot_jr,2015,1105
ross_perot_jr,2016,1198
ross_perot_jr,2017,1290
ross_perot_jr,2018,1157
ross_perot_jr,2019,1008
ross_perot_jr,2020,1063
ross_perot_jr,2021,1174
ross_perot_jr,2022,951
ross_perot_jr,2023,748
ross_perot_jr,2024,871
ross_perot_jr,2025,789
roy_carroll_ii,2023,1027
roy_carroll_ii,2024,1286
roy_carroll_ii,2025,1408
roy_vagelos,2024,2692
rupert_johnson_jr,2001,292
rupert_johnson_jr,2002,327
rupert_johnson_jr,2003,348
rupert_johnson_jr,2004,247
rupert_johnson_jr,2005,228
rupert_johnson_jr,2006,185
rupert_johnson_jr,2007,172
rupert_johnson_jr,2008,284
rupert_johnson_jr,2009,305
rupert_johnson_jr,2010,237
rupert_johnson_jr,2011,217
rupert_johnson_jr,2012,242
rupert_johnson_jr,2013,215
rupert_johnson_jr,2014,224
rupert_johnson_jr,2015,230
rupert_johnson_jr,2016,392
rupert_johnson_jr,2017,315
rupert_johnson_jr,2018,422
rupert_johnson_jr,2019,472
rupert_johnson_jr,2020,616
rupert_johnson_jr,2021,705
rupert_johnson_jr,2022,665
rupert_johnson_jr,2023,659
rupert_johnson_jr,2024,712
rupert_johnson_jr,2025,948
rupert_murdoch,2001,39
rupert_murdoch,2002,45
rupert_murdoch,2003,54
rupert_murdoch,2004,43
rupert_murdoch,2005,49
rupert_murdoch,2006,84
rupert_murdoch,2007,73
rupert_murdoch,2008,109
rupert_murdoch,2009,132
rupert_murdoch,2010,117
rupert_murdoch,2011,122
rupert_murdoch,2012,106
rupert_murdoch,2013,91
rupert_murdoch,2014,78
rupert_murdoch,2015,77
rupert_murdoch,2016,96
rupert_murdoch,2017,90
rupert_murdoch,2018,94
rupert_murdoch,2019,52
rupert_murdoch,2020,68
rupert_murdoch,2021,71
rupert_murdoch,2022,76
rupert_murdoch,2023,99
rupert_murdoch,2024,100
rupert_murdoch,2025,87
russell_weiner,1997,670
russell_weiner,1998,670
russell_weiner,2015,894
russell_weiner,2016,477
russell_weiner,2017,441
russell_weiner,2018,480
russell_weiner,2019,478
russell_weiner,2020,451
russell_weiner,2021,807
russell_weiner,2022,709
russell_weiner,2023,591
russell_weiner,2024,581
russell_weiner,2025,688
ryan_breslow,2022,1513
ryan_breslow,2023,2405
ryan_graves,2015,1324
ryan_graves,2016,1198
ryan_graves,2017,1290
ryan_graves,2018,1867
ryan_graves,2019,1425
ryan_graves,2021,2378
ryan_graves,2024,2545
ryan_graves,2025,2356
ryan_horton,2025,1688
ryan_israel,2025,2790
ryan_kavanaugh,2013,1342
ryan_kavanaugh,2014,1565
ryan_kavanaugh,2015,1741
ryan_smith,2020,1613
ryan_smith,2021,2035
ryan_smith,2022,1818
ryan_smith,2023,1804
ryan_smith,2024,1496
ryan_smith,2025,1408
s_curtis_johnson,2005,437
s_curtis_johnson,2006,410
s_curtis_johnson,2007,618
s_curtis_johnson,2008,553
s_curtis_johnson,2009,376
s_curtis_johnson,2010,463
s_curtis_johnson,2011,595
s_curtis_johnson,2012,491
s_curtis_johnson,2013,503
s_curtis_johnson,2014,551
s_curtis_johnson,2015,577
s_curtis_johnson,2016,495
s_curtis_johnson,2017,474
s_curtis_johnson,2018,606
s_curtis_johnson,2019,546
s_curtis_johnson,2020,590
s_curtis_johnson,2021,831
s_curtis_johnson,2022,913
s_curtis_johnson,2023,567
s_curtis_johnson,2024,624
s_curtis_johnson,2025,767
s_daniel_abraham,2001,272
s_daniel_abraham,2002,234
s_daniel_abraham,2003,222
s_daniel_abraham,2004,310
s_daniel_abraham,2005,366
s_daniel_abraham,2006,428
s_daniel_abraham,2007,538
s_daniel_abraham,2008,573
s_daniel_abraham,2009,522
s_daniel_abraham,2010,616
s_daniel_abraham,2011,833
s_daniel_abraham,2012,764
s_daniel_abraham,2013,831
s_daniel_abraham,2014,925
s_daniel_abraham,2015,894
s_daniel_abraham,2016,854
s_daniel_abraham,2017,973
s_daniel_abraham,2018,1215
s_daniel_abraham,2019,1168
s_daniel_abraham,2020,1063
s_daniel_abraham,2021,1580
s_daniel_abraham,2022,1513
s_daniel_abraham,2023,1217
s_daniel_abraham,2024,1380
s_daniel_abraham,2025,1513
s_truett_cathy,2007,799
s_truett_cathy,2008,897
s_truett_cathy,2010,655
s_truett_cathy,2011,692
s_truett_cathy,2012,960
s_truett_cathy,2013,308
s_truett_cathy,2014,224
safra_catz,2019,2057
safra_catz,2021,2035
safra_catz,2022,1929
safra_catz,2023,1905
safra_catz,2024,1851
safra_catz,2025,1408
sam_altman,2024,2692
sam_altman,2025,2233
sam_bankman_fried,2021,274
sam_bankman_fried,2022,60
sam_mccandlish,2025,2623
sam_zell,2001,251
sam_zell,2002,234
sam_zell,2003,222
sam_zell,2004,247
sam_zell,2005,292
sam_zell,2006,317
sam_zell,2007,158
sam_zell,2008,164
sam_zell,2009,205
sam_zell,2010,237
sam_zell,2011,208
sam_zell,2012,216
sam_zell,2013,329
sam_zell,2014,345
sam_zell,2015,318
sam_zell,2016,298
sam_zell,2017,324
sam_zell,2018,404
sam_zell,2019,317
sam_zell,2020,349
sam_zell,2021,529
sam_zell,2022,438
sam_zell,2023,511
sami_mnaymneh,1997,571
sami_mnaymneh,1998,571
sami_mnaymneh,2020,451
sami_mnaymneh,2021,638
sami_mnaymneh,2022,622
sami_mnaymneh,2023,523
sami_mnaymneh,2024,597
sami_mnaymneh,2025,540
samuel_irving_newhouse_jr,2001,70
samuel_irving_newhouse_jr,2002,55
samuel_irving_newhouse_jr,2003,29
samuel_irving_newhouse_jr,2004,44
samuel_irving_newhouse_jr,2005,60
samuel_irving_newhouse_jr,2006,65
samuel_irving_newhouse_jr,2007,100
samuel_irving_newhouse_jr,2008,104
samuel_irving_newhouse_jr,2009,132
samuel_irving_newhouse_jr,2010,176
samuel_irving_newhouse_jr,2011,149
samuel_irving_newhouse_jr,2012,131
samuel_irving_newhouse_jr,2013,143
samuel_irving_newhouse_jr,2014,132
samuel_irving_newhouse_jr,2015,142
samuel_irving_newhouse_jr,2016,103
samuel_irving_newhouse_jr,2017,109
samuel_wyly,2003,427
samuel_wyly,2005,620
samuel_wyly,2006,746
samuel_wyly,2007,840
samuel_wyly,2008,962
samuel_wyly,2010,937
sandy_weill,2008,843
sandy_weill,2015,1741
sandy_weill,2016,1694
sandy_weill,2017,1795
sandy_weill,2018,2124
sandy_weill,2019,2057
sandy_weill,2020,1990
sandy_weill,2021,2674
sanford_diller,2015,1415
sanford_diller,2016,1011
sanford_diller,2017,1234
sanjit_biswas,2020,1513
sanjit_biswas,2021,2524
sanjit_biswas,2022,1729
sanjit_biswas,2023,1312
sanjit_biswas,2024,686
sanjit_biswas,2025,887
sara_blakely,2012,1153
sara_blakely,2013,1342
sara_blakely,2014,1565
sara_blakely,2015,1741
sara_blakely,2016,1577
sara_blakely,2017,1795
sara_blakely,2018,2124
sara_blakely,2019,1941
sara_blakely,2022,2448
sara_blakely,2023,2405
sara_blakely,2024,2287
sara_blakely,2025,2790
sara_liu,2024,2046
sarah_humphreys_atkins,2025,2623
sarah_macmillan,2015,1190
sarah_macmillan,2016,1198
sarah_macmillan,2017,1098
sarah_macmillan,2018,1215
sarah_macmillan,2019,1227
sarah_macmillan,2020,1613
sarah_macmillan,2021,1833
sarah_macmillan,2022,1292
sarah_macmillan,2023,1575
sarah_macmillan,2024,1623
sarah_macmillan,2025,1763
scot_french,2024,2545
scot_french,2025,1573
scott_cook,2003,427
scott_cook,2004,514
scott_cook,2005,620
scott_cook,2006,645
scott_cook,2007,717
scott_cook,2008,897
scott_cook,2009,701
scott_cook,2010,937
scott_cook,2011,879
scott_cook,2012,913
scott_cook,2013,974
scott_cook,2014,1092
scott_cook,2015,1006
scott_cook,2016,959
scott_cook,2017,896
scott_cook,2018,729
scott_cook,2019,617
scott_cook,2020,712
scott_cook,2021,680
scott_cook,2022,601
scott_cook,2023,679
scott_cook,2024,432
scott_cook,2025,512
scott_crabill,2024,991
scott_crabill,2025,948
scott_duncan,2011,362
scott_duncan,2012,270
scott_duncan,2013,239
scott_duncan,2014,215
scott_duncan,2015,230
scott_duncan,2016,369
scott_duncan,2017,261
scott_duncan,2018,334
scott_duncan,2019,290
scott_duncan,2020,514
scott_duncan,2021,451
scott_duncan,2022,375
scott_duncan,2023,352
scott_duncan,2024,344
scott_duncan,2025,329
scott_kapnick,1997,2010
scott_kapnick,1998,2010
scott_kapnick,2020,1513
scott_kapnick,2021,2141
scott_kapnick,2022,2076
scott_kapnick,2023,1575
scott_kapnick,2024,1104
scott_kapnick,2025,569
scott_nuttall,2022,2578
scott_nuttall,2023,2259
scott_nuttall,2024,1496
scott_nuttall,2025,1408
scott_shleifer,1997,497
scott_shleifer,1998,497
scott_shleifer,2022,552
scott_shleifer,2023,818
scott_shleifer,2024,1330
scott_shleifer,2025,1172
scott_simplot,2016,854
scott_smith,1997,2474
scott_smith,1998,2474
scott_smith,2020,1990
scott_smith,2021,2674
scott_smith,2022,2448
scott_smith,2023,2540
scott_smith,2024,2410
scott_smith,2025,2623
scott_watterson,2022,1818
scott_watterson,2023,1804
scott_watterson,2024,2692
scott_watterson,2025,2933
sean_parker,2011,782
sean_parker,2012,601
sean_parker,2013,736
sean_parker,2014,663
sean_parker,2015,737
sean_parker,2016,722
sean_parker,2017,782
sean_parker,2018,924
sean_parker,2019,877
sean_parker,2020,764
sean_parker,2021,1174
sean_parker,2022,1096
sean_parker,2023,1067
sean_parker,2024,1187
sean_parker,2025,1219
sehat_sutardja,2007,891
sehat_sutardja,2021,2524
sehat_sutardja,2022,2190
sehat_sutardja,2023,2405
sehat_sutardja,2024,2287
sergey_brin,2004,552
sergey_brin,2005,55
sergey_brin,2006,26
sergey_brin,2007,26
sergey_brin,2008,32
sergey_brin,2009,26
sergey_brin,2010,24
sergey_brin,2011,24
sergey_brin,2012,24
sergey_brin,2013,21
sergey_brin,2014,19
sergey_brin,2015,20
sergey_brin,2016,13
sergey_brin,2017,13
sergey_brin,2018,13
sergey_brin,2019,14
sergey_brin,2020,14
sergey_brin,2021,9
sergey_brin,2022,7
sergey_brin,2023,14
sergey_brin,2024,11
sergey_brin,2025,8
seth_boro,2024,991
seth_boro,2025,979
seth_klarman,1997,1874
seth_klarman,1998,1874
seth_klarman,1999,1874
seth_klarman,2013,1332
seth_klarman,2014,1356
seth_klarman,2015,1250
seth_klarman,2016,1367
seth_klarman,2017,1376
seth_klarman,2018,1561
seth_klarman,2019,1511
seth_klarman,2020,1415
seth_klarman,2021,2035
seth_klarman,2022,1929
seth_klarman,2023,2133
seth_klarman,2024,2287
seth_klarman,2025,2479
shahid_khan,2012,491
shahid_khan,2013,490
shahid_khan,2014,367
shahid_khan,2015,360
shahid_khan,2016,205
shahid_khan,2017,158
shahid_khan,2018,217
shahid_khan,2019,224
shahid_khan,2020,183
shahid_khan,2021,308
shahid_khan,2022,313
shahid_khan,2023,144
shahid_khan,2024,162
shahid_khan,2025,175
sharron_hunt,2024,2152
sharron_hunt,2025,2110
sheila_johnson,2025,2933
sheldon_adelson,2001,490
sheldon_adelson,2003,303
sheldon_adelson,2004,310
sheldon_adelson,2005,19
sheldon_adelson,2006,14
sheldon_adelson,2007,6
sheldon_adelson,2008,12
sheldon_adelson,2009,178
sheldon_adelson,2010,73
sheldon_adelson,2011,16
sheldon_adelson,2012,14
sheldon_adelson,2013,15
sheldon_adelson,2014,8
sheldon_adelson,2015,18
sheldon_adelson,2016,22
sheldon_adelson,2017,20
sheldon_adelson,2018,21
sheldon_adelson,2019,24
sheldon_adelson,2020,28
sheldon_lavin,1997,965
sheldon_lavin,1998,965
sheldon_lavin,1999,965
sheldon_lavin,2021,1008
sheldon_lavin,2022,1012
sheldon_lavin,2023,949
sheldon_solow,2006,746
sheldon_solow,2007,583
sheldon_solow,2008,605
sheldon_solow,2009,334
sheldon_solow,2010,582
sheldon_solow,2011,993
sheldon_solow,2012,683
sheldon_solow,2013,363
sheldon_solow,2014,430
sheldon_solow,2015,481
sheldon_solow,2016,392
sheldon_solow,2017,385
sheldon_solow,2018,441
sheldon_solow,2019,337
sheldon_solow,2020,426
shen_hua,2021,1931
shen_hua,2022,1053
shen_hua,2023,1575
shen_hua,2024,2692
sheryl_sandberg,2014,1540
sheryl_sandberg,2015,1741
sheryl_sandberg,2016,1476
sheryl_sandberg,2017,1468
sheryl_sandberg,2018,1477
sheryl_sandberg,2019,1425
sheryl_sandberg,2020,1415
sheryl_sandberg,2021,1833
sheryl_sandberg,2022,1818
sheryl_sandberg,2023,1905
sheryl_sandberg,2024,1496
sheryl_sandberg,2025,1573
sid_bass,2001,104
sid_bass,2002,413
sid_bass,2004,514
sid_bass,2005,437
sid_bass,2006,562
sid_bass,2007,287
sid_bass,2008,368
sid_bass,2009,334
sid_bass,2010,488
sid_bass,2011,595
sid_bass,2012,601
sid_bass,2013,831
sid_bass,2014,931
sid_bass,2015,1118
sid_bass,2016,1011
sid_bass,2017,717
sid_bass,2018,703
sid_bass,2019,691
sid_bass,2020,1135
sid_bass,2021,1064
sid_bass,2022,883
sid_bass,2023,699
sid_bass,2024,835
sid_bass,2025,1015
sidney_kimmel,2001,452
sidney_kimmel,2008,1014
sidney_kimmel,2010,937
sidney_kimmel,2011,1057
sidney_kimmel,2012,1015
sidney_kimmel,2013,1175
sidney_kimmel,2014,1284
sidney_kimmel,2015,1415
sidney_kimmel,2016,1367
sidney_kimmel,2017,1567
sidney_kimmel,2018,1756
sidney_kimmel,2019,1717
sidney_kimmel,2020,1613
sidney_kimmel,2021,2141
sidney_kimmel,2022,1929
sidney_kimmel,2023,1905
sidney_kimmel,2024,1945
sidney_kimmel,2025,2110
stanley_druckenmiller,1997,329
stanley_druckenmiller,1998,329
stanley_druckenmiller,1999,329
stanley_druckenmiller,2000,329
stanley_druckenmiller,2001,363
stanley_druckenmiller,2002,327
stanley_druckenmiller,2003,278
stanley_druckenmiller,2004,356
stanley_druckenmiller,2005,387
stanley_druckenmiller,2006,428
stanley_druckenmiller,2007,488
stanley_druckenmiller,2008,307
stanley_druckenmiller,2009,164
stanley_druckenmiller,2010,354
stanley_druckenmiller,2011,459
stanley_druckenmiller,2012,491
stanley_druckenmiller,2013,503
stanley_druckenmiller,2014,520
stanley_druckenmiller,2015,577
stanley_druckenmiller,2016,338
stanley_druckenmiller,2017,348
stanley_druckenmiller,2018,441
stanley_druckenmiller,2019,413
stanley_druckenmiller,2020,361
stanley_druckenmiller,2021,496
stanley_druckenmiller,2022,363
stanley_druckenmiller,2023,397
stanley_druckenmiller,2024,469
stanley_druckenmiller,2025,487
stanley_hubbard,2001,312
stanley_hubbard,2002,378
stanley_hubbard,2004,437
stanley_hubbard,2005,548
stanley_hubbard,2006,645
stanley_hubbard,2007,583
stanley_hubbard,2008,743
stanley_hubbard,2009,522
stanley_hubbard,2010,655
stanley_hubbard,2011,651
stanley_hubbard,2012,634
stanley_hubbard,2013,704
stanley_hubbard,2014,764
stanley_hubbard,2015,949
stanley_hubbard,2016,854
stanley_hubbard,2017,896
stanley_hubbard,2018,1103
stanley_hubbard,2019,1227
stanley_hubbard,2020,1063
stanley_hubbard,2021,1664
stanley_hubbard,2022,1645
stanley_hubbard,2023,1804
stanley_hubbard,2024,1945
stanley_hubbard,2025,1947
stanley_kroenke,1997,177
stanley_kroenke,1998,177
stanley_kroenke,1999,177
stanley_kroenke,2000,177
stanley_kroenke,2002,413
stanley_kroenke,2003,303
stanley_kroenke,2004,406
stanley_kroenke,2005,387
stanley_kroenke,2006,451
stanley_kroenke,2007,458
stanley_kroenke,2008,428
stanley_kroenke,2009,205
stanley_kroenke,2010,342
stanley_kroenke,2011,440
stanley_kroenke,2012,358
stanley_kroenke,2013,248
stanley_kroenke,2014,253
stanley_kroenke,2015,225
stanley_kroenke,2016,148
stanley_kroenke,2017,182
stanley_kroenke,2018,183
stanley_kroenke,2019,167
stanley_kroenke,2020,135
stanley_kroenke,2021,304
stanley_kroenke,2022,183
stanley_kroenke,2023,138
stanley_kroenke,2024,115
stanley_kroenke,2025,113
stanley_tang,2021,1580
stanley_tang,2022,2324
stanley_tang,2024,2410
stanley_tang,2025,2933
stefan_soloviev,2023,1312
stefan_soloviev,2024,1438
stefan_soloviev,2025,1573
stefanie_westphal_thompson,2025,2790
stephen_bechtel_jr,2001,151
stephen_bechtel_jr,2002,127
stephen_bechtel_jr,2003,104
stephen_bechtel_jr,2004,147
stephen_bechtel_jr,2005,258
stephen_bechtel_jr,2006,292
stephen_bechtel_jr,2007,336
stephen_bechtel_jr,2008,307
stephen_bechtel_jr,2009,261
stephen_bechtel_jr,2010,316
stephen_bechtel_jr,2011,393
stephen_bechtel_jr,2012,418
stephen_bechtel_jr,2013,458
stephen_bechtel_jr,2014,388
stephen_bechtel_jr,2015,435
stephen_bechtel_jr,2016,638
stephen_bechtel_jr,2017,630
stephen_bechtel_jr,2018,679
stephen_bechtel_jr,2019,838
stephen_bechtel_jr,2020,1135
stephen_bisciotti,2007,840
stephen_bisciotti,2008,897
stephen_bisciotti,2009,601
stephen_bisciotti,2010,655
stephen_bisciotti,2011,833
stephen_bisciotti,2012,913
stephen_bisciotti,2013,831
stephen_bisciotti,2014,796
stephen_bisciotti,2015,690
stephen_bisciotti,2016,569
stephen_bisciotti,2017,474
stephen_bisciotti,2018,514
stephen_bisciotti,2019,472
stephen_bisciotti,2020,426
stephen_bisciotti,2021,574
stephen_bisciotti,2022,431
stephen_bisciotti,2023,397
stephen_bisciotti,2024,373
stephen_bisciotti,2025,423
stephen_butt,2023,1575
stephen_butt,2024,1623
stephen_butt,2025,1172
stephen_cohen,2025,1265
stephen_deckoff,2023,982
stephen_deckoff,2024,1033
stephen_deckoff,2025,1305
stephen_feinberg,2008,1062
stephen_feinberg,2015,1415
stephen_feinberg,2016,1577
stephen_feinberg,2017,1678
stephen_feinberg,2018,1477
stephen_feinberg,2019,1511
stephen_feinberg,2020,1415
stephen_feinberg,2021,1299
stephen_feinberg,2022,1341
stephen_feinberg,2023,748
stephen_feinberg,2024,648
stephen_feinberg,2025,717
stephen_fredette,2025,2790
stephen_ketchum,2025,2933
stephen_mandel_jr,1997,719
stephen_mandel_jr,1998,719
stephen_mandel_jr,1999,719
stephen_mandel_jr,2000,719
stephen_mandel_jr,2008,1062
stephen_mandel_jr,2009,601
stephen_mandel_jr,2010,655
stephen_mandel_jr,2011,736
stephen_mandel_jr,2012,854
stephen_mandel_jr,2013,931
stephen_mandel_jr,2014,828
stephen_mandel_jr,2015,810
stephen_mandel_jr,2016,688
stephen_mandel_jr,2017,782
stephen_mandel_jr,2018,924
stephen_mandel_jr,2019,962
stephen_mandel_jr,2020,743
stephen_mandel_jr,2021,752
stephen_mandel_jr,2022,764
stephen_mandel_jr,2023,787
stephen_mandel_jr,2024,1330
stephen_mandel_jr,2025,1462
stephen_orenstein,2024,1623
stephen_orenstein,2025,1763
stephen_ross,2007,369
stephen_ross,2008,227
stephen_ross,2009,191
stephen_ross,2010,277
stephen_ross,2011,362
stephen_ross,2012,367
stephen_ross,2013,286
stephen_ross,2014,263
stephen_ross,2015,216
stephen_ross,2016,80
stephen_ross,2017,186
stephen_ross,2018,205
stephen_ross,2019,191
stephen_ross,2020,185
stephen_ross,2021,369
stephen_ross,2022,267
stephen_ross,2023,147
stephen_ross,2024,221
stephen_ross,2025,111
stephen_schwarzman,2006,292
stephen_schwarzman,2007,249
stephen_schwarzman,2008,145
stephen_schwarzman,2009,261
stephen_schwarzman,2010,171
stephen_schwarzman,2011,169
stephen_schwarzman,2012,184
stephen_schwarzman,2013,182
stephen_schwarzman,2014,122
stephen_schwarzman,2015,100
stephen_schwarzman,2016,113
stephen_schwarzman,2017,112
stephen_schwarzman,2018,117
stephen_schwarzman,2019,100
stephen_schwarzman,2020,64
stephen_schwarzman,2021,79
stephen_schwarzman,2022,37
stephen_schwarzman,2023,50
stephen_schwarzman,2024,34
stephen_schwarzman,2025,31
stephen_winn,1997,1716
stephen_winn,1998,1716
stephen_winn,1999,1716
stephen_winn,2000,1716
stephen_winn,2018,1756
stephen_winn,2019,1511
stephen_winn,2020,1513
stephen_winn,2021,1664
stephen_winn,2022,1729
stephen_winn,2023,1725
stephen_winn,2024,2046
stephen_winn,2025,2233
steve_ballmer,2001,13
steve_ballmer,2002,15
steve_ballmer,2003,16
steve_ballmer,2004,19
steve_ballmer,2005,24
steve_ballmer,2006,24
steve_ballmer,2007,31
steve_ballmer,2008,43
steve_ballmer,2009,29
steve_ballmer,2010,33
steve_ballmer,2011,46
steve_ballmer,2012,44
steve_ballmer,2013,51
steve_ballmer,2014,36
steve_ballmer,2015,35
steve_ballmer,2016,26
steve_ballmer,2017,21
steve_ballmer,2018,22
steve_ballmer,2019,19
steve_ballmer,2020,11
steve_ballmer,2021,14
steve_ballmer,2022,9
steve_ballmer,2023,10
steve_ballmer,2024,8
steve_ballmer,2025,10
steve_case,2001,363
steve_case,2007,891
steve_case,2008,962
steve_case,2010,880
steve_case,2011,938
steve_case,2012,854
steve_case,2013,1031
steve_case,2014,1372
steve_case,2015,1386
steve_case,2016,1367
steve_case,2017,1567
steve_case,2018,1756
steve_case,2019,1717
steve_case,2020,1513
steve_case,2021,2035
steve_case,2022,1929
steve_case,2023,2020
steve_case,2024,1380
steve_case,2025,1513
steve_cohen,2004,552
steve_cohen,2005,321
steve_cohen,2006,292
steve_cohen,2007,287
steve_cohen,2008,137
steve_cohen,2009,87
steve_cohen,2010,113
steve_cohen,2011,114
steve_cohen,2012,106
steve_cohen,2013,117
steve_cohen,2014,106
steve_cohen,2015,109
steve_cohen,2016,72
steve_cohen,2017,92
steve_cohen,2018,102
steve_cohen,2019,101
steve_cohen,2020,77
steve_cohen,2021,119
steve_cohen,2022,96
steve_cohen,2023,94
steve_cohen,2024,97
steve_cohen,2025,95
steve_ells,2025,2933
steve_jobs,2001,387
steve_jobs,2002,413
steve_jobs,2003,236
steve_jobs,2004,262
steve_jobs,2005,194
steve_jobs,2006,140
steve_jobs,2007,132
steve_jobs,2008,189
steve_jobs,2009,178
steve_jobs,2010,136
steve_jobs,2011,110
steve_koltes,2025,2933
steve_lavin,2024,809
steve_lavin,2025,650
steve_wynn,1997,858
steve_wynn,1998,858
steve_wynn,1999,858
steve_wynn,2000,858
steve_wynn,2004,514
steve_wynn,2005,306
steve_wynn,2006,365
steve_wynn,2007,264
steve_wynn,2008,277
steve_wynn,2009,468
steve_wynn,2010,616
steve_wynn,2011,512
steve_wynn,2012,491
steve_wynn,2013,503
steve_wynn,2014,396
steve_wynn,2015,512
steve_wynn,2016,722
steve_wynn,2017,814
steve_wynn,2018,679
steve_wynn,2019,745
steve_wynn,2020,648
steve_wynn,2021,956
steve_wynn,2022,913
steve_wynn,2023,905
steve_wynn,2024,949
steve_wynn,2025,979
steven_conine,2018,1477
steven_conine,2019,1168
steven_conine,2021,831
steven_conine,2022,1929
steven_klinsky,2020,712
steven_klinsky,2021,891
steven_klinsky,2022,883
steven_klinsky,2023,852
steven_klinsky,2024,896
steven_klinsky,2025,823
steven_rales,2001,336
